id,title,authors,year,abstract,doi,url,source_database,venue,language,document_type,Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Author Affiliations,Date Added To Xplore,Start Page,End Page,ISBNs,Funding Information,Author Keywords,IEEE Terms,Mesh_Terms,Article Citation Count,Patent Citation Count,Reference Count,License,Online Date,Issue Date,Meeting Date,Document Identifier,apc_list.value,apc_paid.value,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,funders.display_name,fwci,ids.pmid,is_retracted,open_access.is_oa,open_access.oa_status,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,type
25,,,,,,,Scopus,,,,11.0,"JE Tamani, JCB Cruz, JR Cruzada, ...",Building guitar strum models for an interactive air guitar prototype,2018.0,Proceedings of the 4th …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3205946.3205972,https://scholar.google.com/scholar?cites=465825613523719494&as_sdt=2005&sciodt=2007&hl=en,25.0,2025-12-14 08:01:17,,10.1145/3205946.3205972,,,,,,,11.0,1.57,3.0,4.0,7.0,"… pre-processed and fed into a machine learning task to build a … Additionally, user insights and feedback on the armband … building stages after performing machine learning tasks. We …",https://www.researchgate.net/profile/Jordan-Aiko-Deja/publication/324439296_Building_Guitar_Strum_Models_for_an_Interactive_Air_Guitar_Prototype/links/5acde1b7aca2723a3340993a/Building-Guitar-Strum-Models-for-an-Interactive-Air-Guitar-Prototype.pdf,https://scholar.google.com/scholar?q=related:RhVcbe3xdgYJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,Scopus,,,,8.0,"R Hinrichs, K Gerkens, A Lange, ...",Convolutional neural networks for the classification of guitar effects and extraction of the parameter settings of single and multi-guitar effects from instrument …,2022.0,EURASIP Journal on Audio …,Springer,https://link.springer.com/article/10.1186/s13636-022-00257-4,https://scholar.google.com/scholar?cites=5256266404476353099&as_sdt=2005&sciodt=2007&hl=en,26.0,2025-12-14 08:01:17,HTML,10.1186/s13636-022-00257-4,,,,,,,8.0,2.67,2.0,4.0,3.0,"… of guitar effects and extraction of their parameter settings from solo guitar audio recordings. … and parameter extraction of guitar effects from audio samples containing guitar, bass, …",https://link.springer.com/article/10.1186/s13636-022-00257-4,https://scholar.google.com/scholar?q=related:S_qhK3IC8kgJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,Scopus,,,,51.0,"L Turchet, M Barthet",An ubiquitous smart guitar system for collaborative musical practice,2019.0,Journal of New Music Research,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/09298215.2019.1637439,https://scholar.google.com/scholar?cites=13923072468817593177&as_sdt=2005&sciodt=2007&hl=en,27.0,2025-12-14 08:01:17,,10.1080/09298215.2019.1637439,,,,,,,51.0,8.5,26.0,2.0,6.0,"… guitar system composed of an acoustic guitar with a smart add-on and a smartphone app for collaborative music making. We present results from an evaluation … Artificial Intelligence, …",https://iris.unitn.it/bitstream/11572/250627/1/Article_JNMR_ubiquitous_SMIs_2019.pdf,https://scholar.google.com/scholar?q=related:WcPkjaSwOMEJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,Scopus,,,,15.0,"G Byambatsogt, L Choimaa, G Koutaki",Guitar chord sensing and recognition using multi-task learning and physical data augmentation with robotics,2020.0,Sensors,mdpi.com,https://www.mdpi.com/1424-8220/20/21/6077,https://scholar.google.com/scholar?cites=7926965548025834043&as_sdt=2005&sciodt=2007&hl=en,28.0,2025-12-14 08:01:17,HTML,,,,,,,,15.0,3.0,5.0,3.0,5.0,"… considerable improvement using deep learning based models in … (MTL) model for a guitar chord recognition task, where the … In Section 5, the evaluation metrics and set of experiments …",https://www.mdpi.com/1424-8220/20/21/6077,https://scholar.google.com/scholar?q=related:O-rWxCo9Am4J:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,Scopus,,,,40.0,"V Eremenko, A Morsi, J Narang, X Serra",Performance assessment technologies for the support of musical instrument learning,2020.0,,repositori.upf.edu,https://repositori.upf.edu/items/9e1982ce-ff26-40bb-9fd7-31872965f56d,https://scholar.google.com/scholar?cites=18042995673550286567&as_sdt=2005&sciodt=2007&hl=en,29.0,2025-12-14 08:01:17,,,,,,,,,40.0,8.0,10.0,4.0,5.0,"… We have grouped the audio analysis technologies of relevance to performance assessment … two guitar teachers in the manual assessment of each recording, using 4 evaluation levels …",https://repositori.upf.edu/bitstreams/82f228ef-aaee-406a-9db1-a7a4e818705f/download,https://scholar.google.com/scholar?q=related:5-7fHfiYZfoJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,Scopus,,,,10.0,"TS Huang, PC Yu, L Su",Note and playing technique transcription of electric guitar solos in real-world music performance,2023.0,ICASSP 2023-2023 IEEE …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10095225/,https://scholar.google.com/scholar?cites=16029578305506729285&as_sdt=2005&sciodt=2007&hl=en,30.0,2025-12-14 08:01:17,,,,,,,,,10.0,5.0,3.0,3.0,2.0,"… With the rapid development of deep learning techniques in … we follow the convention of AMT evaluation [28] and report both … For playing technique evaluation, we compare the proposed …",,https://scholar.google.com/scholar?q=related:RV0JX4qAdN4J:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,Scopus,,,,51.0,"M Blaszke, B Kostek",Musical instrument identification using deep learning approach,2022.0,Sensors,mdpi.com,https://www.mdpi.com/1424-8220/22/8/3033,https://scholar.google.com/scholar?cites=14217661519723665640&as_sdt=2005&sciodt=2007&hl=en,31.0,2025-12-14 08:01:17,HTML,,,,,,,,51.0,17.0,26.0,2.0,3.0,"… The results of the evaluation of the trained network on a separate set are shown. Detailed … The model efficiency is high, with the metric values ranging from 0.86 for the guitar to 0.99 …",https://www.mdpi.com/1424-8220/22/8/3033,https://scholar.google.com/scholar?q=related:6Jje49JHT8UJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,Scopus,,,,5.0,"WH Elashmawi, J Emad, A Serag, K Khaled, A Yehia, ...",A novel approach for improving guitarists' performance using motion capture and note frequency recognition,2023.0,Applied Sciences,mdpi.com,https://www.mdpi.com/2076-3417/13/10/6302,https://scholar.google.com/scholar?cites=8335812346490452913&as_sdt=2005&sciodt=2007&hl=en,32.0,2025-12-14 08:01:17,HTML,,,,,,,,5.0,2.5,1.0,6.0,2.0,"… The sections below detail the evaluation of each machine learning algorithm when trained … In this paper, we developed a guitar teaching system that provides real-time feedback for …",https://www.mdpi.com/2076-3417/13/10/6302,https://scholar.google.com/scholar?q=related:sfvgAirBrnMJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,Scopus,,,,6.0,"R Hinrichs, K Gerkens, J Ostermann",Classification of guitar effects and extraction of their parameter settings from instrument mixes using convolutional neural networks,2022.0,"… Intelligence in Music, Sound, Art and …",Springer,https://link.springer.com/chapter/10.1007/978-3-031-03789-4_7,https://scholar.google.com/scholar?cites=14619852963168275966&as_sdt=2005&sciodt=2007&hl=en,33.0,2025-12-14 08:01:17,,10.1007/978-3-031-03789-4_7,,,,,,,6.0,2.0,2.0,3.0,3.0,… The confusion of slapback and feedback delay on the GEC-GIT is not surprising as mostly very small parameter settings for the feedback parameter of the feedback delay were …,http://www.tnt.uni-hannover.de/papers/data/1547/EvoMUSART_2022.pdf,https://scholar.google.com/scholar?q=related:_k0Wis8m5MoJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,Scopus,,,,15.0,"C Frisson, L Reboursière, WY Chu, ...",Multimodal guitar: Performance toolbox and study workbench,2009.0,QPSR of the …,cicm.univ-paris8.fr,https://cicm.univ-paris8.fr/download/multimodalguitar-acteIDguitare-100111-EN.pdf,https://scholar.google.com/scholar?cites=3723913816448989750&as_sdt=2005&sciodt=2007&hl=en,34.0,2025-12-14 08:01:17,PDF,,,,,,,,15.0,0.94,4.0,4.0,16.0,… of an augmented guitar : – Audio analysis : how to use features of the guitar sound to … guitar fretboard. We added a graphical visualization to this tool so as to have a graphical feedback …,https://cicm.univ-paris8.fr/download/multimodalguitar-acteIDguitare-100111-EN.pdf,https://scholar.google.com/scholar?q=related:Nnqcy-L_rTMJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,Scopus,,,,107.0,"Y Ni, M McVicar, R Santos-Rodriguez, ...",An end-to-end machine learning system for harmonic analysis of music,2012.0,IEEE Transactions on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/6155600/,https://scholar.google.com/scholar?cites=1639118475049059570&as_sdt=2005&sciodt=2007&hl=en,35.0,2025-12-14 08:01:17,,,,,,,,,107.0,8.23,27.0,4.0,13.0,"… In Section V, we discuss our evaluation methods, including a new strategy that relies on possibly noisy untimed chord sequences ubiquitous on guitar tab websites [36], [37], instead of …",https://arxiv.org/pdf/1107.4969,https://scholar.google.com/scholar?q=related:8kQUkpFRvxYJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,Scopus,,,,8.0,"N Sharma, S Sharma",A customizable mathematical model for determining the difficulty of guitar triad chords for machine learning,2022.0,International Conference on Communication and …,Springer,https://link.springer.com/chapter/10.1007/978-981-99-2322-9_51,https://scholar.google.com/scholar?cites=15859850050845216689&as_sdt=2005&sciodt=2007&hl=en,36.0,2025-12-14 08:01:17,,10.1007/978-981-99-2322-9_51,,,,,,,8.0,2.67,4.0,2.0,3.0,"… Music recommendation systems (MRS) for guitar learning … , guitar is one of the toughest instruments to play, and the growing number of guitar learners makes system design for guitar …",https://www.researchgate.net/profile/Swati-Sharma-171/publication/372263438_A_Customizable_Mathematical_Model_for_Determining_the_Difficulty_of_Guitar_Triad_Chords_for_Machine_Learning/links/6719c10dacba566ad5fa03ec/A-Customizable-Mathematical-Model-for-Determining-the-Difficulty-of-Guitar-Triad-Chords-for-Machine-Learning.pdf,https://scholar.google.com/scholar?q=related:sQ-Xl5eBGdwJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,Scopus,,,,14.0,"G Burlet, A Hindle",Isolated guitar transcription using a deep belief network,2017.0,PeerJ Computer Science,peerj.com,https://peerj.com/articles/cs-109/?ref=https://githubhelp.com,https://scholar.google.com/scholar?cites=9101625303692581157&as_sdt=2005&sciodt=2007&hl=en,37.0,2025-12-14 08:01:17,HTML,,,,,,,,14.0,1.75,7.0,2.0,8.0,… Reporting the evaluation metrics described in this section under the condition that octave errors are ignored will reveal whether machine learning transcription algorithms also succumb …,https://peerj.com/articles/cs-109/?ref=https://githubhelp.com,https://scholar.google.com/scholar?q=related:JZlNwf13T34J:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,Scopus,,,,12.0,"M Müller, TA Klapuri",Automatic transcription of bass guitar tracks applied for music genre classification and sound synthesis,2014.0,,researchgate.net,https://www.researchgate.net/profile/Jakob-Abesser/publication/267630241_Automatic_Transcription_of_Bass_Guitar_Tracks_applied_for_Music_Genre_Classification_and_Sound_Synthesis/links/5454a38e0cf2cf51647c4580/Automatic-Transcription-of-Bass-Guitar-Tracks-applied-for-Music-Genre-Classification-and-Sound-Synthesis.pdf,https://scholar.google.com/scholar?cites=7541760339842405810&as_sdt=2005&sciodt=2007&hl=en,38.0,2025-12-14 08:01:17,PDF,,,,,,,,12.0,1.09,6.0,2.0,11.0,"… Different evaluation experiments confirmed that the … the transcription of realistic bass guitar recordings. The estimation of … In this section, machine learning concepts as used in this thesis …",https://www.researchgate.net/profile/Jakob-Abesser/publication/267630241_Automatic_Transcription_of_Bass_Guitar_Tracks_applied_for_Music_Genre_Classification_and_Sound_Synthesis/links/5454a38e0cf2cf51647c4580/Automatic-Transcription-of-Bass-Guitar-Tracks-applied-for-Music-Genre-Classification-and-Sound-Synthesis.pdf,https://scholar.google.com/scholar?q=related:spVvNRK3qWgJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,Scopus,,,,16.0,"H Jürgens, R Hinrichs, J Ostermann",Recognizing guitar effects and their parameter settings,2020.0,Proceedings of the 23rd International …,dafx.de,https://dafx.de/paper-archive/2020/proceedings/papers/DAFx2020_paper_2.pdf,https://scholar.google.com/scholar?cites=2766998258270793769&as_sdt=2005&sciodt=2007&hl=en,39.0,2025-12-14 08:01:17,PDF,,,,,,,,16.0,3.2,5.0,3.0,5.0,"… Especially combined with more advanced deep learning … be possible, training novice guitar players to choose their … This database was also used as training and evaluation set for this …",https://dafx.de/paper-archive/2020/proceedings/papers/DAFx2020_paper_2.pdf,https://scholar.google.com/scholar?q=related:KfBadkFaZiYJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,Scopus,,,,5.0,F Visi,The Sophtar: a networkable feedback string instrument with embedded machine learning,2024.0,International Conference on New Interfaces for Musical …,diva-portal.org,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1916497,https://scholar.google.com/scholar?cites=13578850766193599617&as_sdt=2005&sciodt=2007&hl=en,40.0,2025-12-14 08:01:17,,,,,,,,,5.0,5.0,5.0,1.0,1.0,… retrieval (MIR) techniques on live electric guitar feedback sounds to generate MIDI notes.As … using feedback guitar in sound interaction design [29] and interactive machine learning [30] …,https://www.diva-portal.org/smash/get/diva2:1916497/FULLTEXT01.pdf,https://scholar.google.com/scholar?q=related:gaQC-dPEcbwJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,Scopus,,,,4.0,"E Thuillier, O Lähdeoja, V Välimäki",Feedback control in an actuated acoustic guitar using frequency shifting,2019.0,Journal of the Audio …,research.aalto.fi,https://research.aalto.fi/en/publications/feedback-control-in-an-actuated-acoustic-guitar-using-frequency-s,https://scholar.google.com/scholar?cites=12301605222874227923&as_sdt=2005&sciodt=2007&hl=en,41.0,2025-12-14 08:01:17,,,,,,,,,4.0,0.67,1.0,3.0,6.0,"… The feedback problem that results from such a setup is similar to what occurs in live … guitar is amplified using a loudspeaker. In the present case, measurements of the augmented guitar’…",https://research.aalto.fi/files/34665627/ELEC_Thuillier_Feedback_Control_JAES.pdf,https://scholar.google.com/scholar?q=related:0ySCBMYUuKoJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,Scopus,,,,76.0,"EP Damskägg, L Juvela, V Välimäki",Real-time modeling of audio distortion circuits with deep learning,2019.0,Sound and music computing …,research.aalto.fi,https://research.aalto.fi/en/publications/real-time-modeling-of-audio-distortion-circuits-with-deep-learnin,https://scholar.google.com/scholar?cites=11481843920451352175&as_sdt=2005&sciodt=2007&hl=en,42.0,2025-12-14 08:01:17,,,,,,,,,76.0,12.67,25.0,3.0,6.0,… Three guitar distortion effects are considered in this study: … of the most well known guitar overdrive pedals. There have … It is an op-amp-based bandpass filter with diodes in the feedback …,https://research.aalto.fi/files/34352788/ELEC_Damskagg_Real_time_modeling_SMC2019.pdf,https://scholar.google.com/scholar?q=related:bzb7VDa0V58J:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,Scopus,,,,43.0,"L Reboursière, C Frisson, O Lähdeoja, JA Mills, ...",Multimodal Guitar: A Toolbox For Augmented Guitar Performances.,2010.0,NIME,academia.edu,https://www.academia.edu/download/77115798/nime2010_415.pdf,https://scholar.google.com/scholar?cites=10636508133375685097&as_sdt=2005&sciodt=2007&hl=en,43.0,2025-12-14 08:01:17,PDF,,,,,,,,43.0,2.87,9.0,5.0,15.0,"… Tests still need to be done to have users feedback. … Before starting the audio analysis, we needed a quick and easy integrated tool to visualize the guitar fretboard including its physical …",https://www.academia.edu/download/77115798/nime2010_415.pdf,https://scholar.google.com/scholar?q=related:6TFp7Mp3nJMJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
